0,134,149,256,152,241363
1,132,146,252,146,570545
2,134,152,254,155,893426
3,129,152,251,155,1139920
4,135,159,258,159,1457241
5,123,145,246,142,1782130
6,135,156,258,156,2092546
7,136,157,256,157,2307292
8,120,142,243,142,2687544
9,126,149,247,149,2963277
10,123,149,246,149,3263669
11,121,143,243,143,3522723
12,119,136,240,136,3876619
13,128,140,247,143,4207762
14,126,135,248,138,4528433
15,118,143,237,146,4828238
16,118,141,238,143,5083962
17,120,137,241,139,5360670
18,128,142,249,145,5598076
19,123,132,242,132,5877435
20,130,142,250,145,6113946
21,129,138,251,141,6411849
22,142,145,262,145,6651865
23,126,132,248,135,6934459
24,114,126,236,126,7188046
25,111,129,231,129,7473704
26,121,129,241,129,7708453
27,128,136,248,139,7993135
28,127,134,248,136,8226575
29,137,148,260,148,8527876
30,134,143,254,146,8808201
31,142,155,261,158,9043290
32,139,158,261,158,9326453
33,134,158,258,161,9558750
34,137,158,255,161,9843511
35,138,159,258,159,10099085
36,133,156,253,159,10380230
37,133,156,253,159,10615590
38,131,158,251,161,10893388
39,128,158,251,161,11133736
40,141,168,261,168,11415904
41,125,159,244,159,11652261
42,130,158,252,158,11933295
43,125,158,245,158,12186061
44,115,146,237,149,12474439
45,113,146,237,146,12757473
46,120,154,243,154,12990043
47,128,152,249,155,13271895
48,134,152,257,152,13523270
49,117,154,240,154,13809066
50,117,154,240,154,14039626
51,128,152,251,152,14345071
52,134,152,255,155,14559441
53,125,149,248,149,14843404
54,131,152,253,152,15062058
55,129,146,251,146,15340281
56,121,141,243,141,15563085
57,113,143,235,141,15850401
58,112,136,236,136,16102935
59,112,136,236,136,16394186
60,118,146,242,143,16673966
61,142,151,262,154,16897451
62,136,148,259,148,17189425
63,145,145,263,145,17416735
64,145,145,263,142,17702196
65,142,142,261,142,17936341
66,126,138,250,141,18232408
67,125,139,245,139,18438404
68,122,139,242,139,18706570
69,123,132,243,135,18953565
70,119,136,240,139,19208521
71,119,131,240,134,19439719
72,121,138,243,141,19707540
73,131,140,255,143,19946849
74,121,141,242,138,20235054
75,118,135,240,135,20515163
76,129,145,253,145,20745678
77,119,135,240,135,21031081
78,115,149,238,146,21267661
79,115,149,238,146,21535046
80,115,149,238,146,21768175
81,120,149,242,149,22051440
82,126,146,249,149,22284843
83,123,149,245,149,22569606
84,139,153,259,153,22802041
85,131,148,254,151,23086878
86,137,152,259,152,23315733
87,134,152,257,152,23606168
88,121,149,246,149,23839849
89,123,147,243,147,24123046
90,118,149,240,149,24416127
91,118,149,240,149,24642559
92,121,149,243,149,24931483
93,126,143,248,143,25164311
94,120,139,242,139,25448590
95,117,142,238,142,25675817
96,117,142,238,142,25875562
