0,134,146,246,146,306051
1,128,145,241,145,638195
2,137,149,247,149,1002575
3,137,149,247,149,1240953
4,137,149,250,149,1542497
5,123,142,236,142,1806845
6,118,132,228,132,2177782
7,116,140,227,140,2525680
8,126,140,236,140,2823645
9,116,137,226,137,3094169
10,116,135,227,135,3426977
11,121,138,234,138,4065474
12,123,142,236,142,4358696
13,126,140,236,140,4593306
14,118,136,228,136,4904222
15,116,132,226,132,5195514
16,126,140,236,140,5429820
17,123,142,236,142,5716056
18,123,142,236,142,5948807
19,116,137,227,135,6234433
20,126,140,236,140,6465174
21,116,135,227,135,6773081
22,116,135,227,135,7006055
23,118,136,231,136,7290106
24,118,136,228,136,7523102
25,118,136,231,136,7812838
26,126,148,238,146,8039031
27,126,146,238,146,8319209
28,126,146,238,146,8554261
29,121,144,233,144,8842191
30,121,144,233,144,9126783
31,121,144,233,144,9358806
32,120,141,234,141,9647099
33,120,141,234,141,9895759
34,121,144,233,144,10174345
35,123,150,236,150,10410779
36,123,150,236,150,10697531
37,121,144,233,144,10923401
38,116,137,227,135,11213434
39,116,135,229,135,11453472
40,118,136,231,136,11736087
41,126,140,239,140,11967057
42,126,140,236,140,12250512
43,116,135,227,135,12484160
44,126,140,236,140,12770128
45,126,140,236,140,13054616
46,128,150,241,150,13284800
47,128,150,241,147,13574282
48,117,138,228,138,13808809
49,128,150,238,150,14090924
50,128,150,241,147,14324268
51,126,143,238,143,14605444
52,126,143,238,143,14839758
53,123,142,233,142,15126835
54,121,138,232,138,15361701
55,123,142,233,142,15650257
56,126,147,241,147,15873614
57,123,142,233,142,16166009
58,123,142,233,142,16400685
59,123,142,233,142,16685103
60,116,137,227,137,16971471
61,118,145,229,145,17218569
62,118,145,229,145,17504598
63,121,142,233,142,17734286
64,116,141,226,138,18017833
65,116,141,226,138,18252874
66,116,141,226,138,18555972
67,116,137,228,137,18772363
68,116,137,228,137,19054903
69,121,142,230,142,19305659
70,121,138,234,138,19591314
71,116,137,228,134,19843460
72,124,141,233,141,20122300
73,124,141,235,141,20354769
74,116,138,228,138,20644303
75,113,140,226,140,20924200
76,114,135,226,135,21161179
77,114,140,227,140,21447376
78,118,138,228,138,21703068
79,118,138,228,138,21986680
80,118,138,228,138,22221997
81,118,138,228,138,22531685
82,118,142,230,142,22748845
83,118,142,230,142,23016515
84,118,138,228,138,23274771
85,118,138,228,138,23556197
86,114,135,226,135,23788529
87,114,135,226,135,24069714
88,113,135,223,135,24326647
89,116,132,227,132,24610574
90,113,132,227,132,24893744
91,118,138,231,138,25149514
92,118,138,231,138,25431455
93,118,137,230,137,25680170
94,118,142,230,142,25958727
95,118,137,230,137,26194271
96,119,144,230,144,26482819
97,118,137,230,137,26736158
98,121,141,235,141,27016116
99,116,137,229,137,27252656
100,116,145,227,145,27518904
101,116,145,229,145,27750468
102,116,137,227,137,28052313
103,116,137,227,137,28291525
104,119,144,230,144,28588964
105,119,144,230,144,28873817
106,116,137,227,137,29123964
107,116,137,227,137,29409535
108,117,141,228,138,29641617
109,117,141,228,138,29874527
