0,94,117,224,123,241610
1,92,116,223,122,608256
2,90,116,222,120,896005
3,92,116,224,122,1191615
4,92,116,222,122,1543028
5,90,115,221,121,1857448
6,92,116,222,120,2108972
7,92,116,223,122,2425461
8,92,116,222,120,2675251
9,90,116,222,120,3012981
10,89,117,221,121,3395709
11,92,117,223,124,3700737
12,90,116,223,122,3948565
13,92,115,224,121,4239907
14,94,117,225,122,4477229
15,94,118,226,123,4758993
16,95,119,226,123,4990593
17,96,118,227,123,5276654
18,94,118,227,123,5510013
19,92,117,223,122,5829035
20,92,117,224,121,6042092
21,92,117,223,121,6330268
22,92,117,222,123,6566879
23,92,117,223,122,6845820
24,94,117,224,121,7063648
25,94,117,225,124,7352025
26,94,117,224,123,7582677
27,92,117,223,121,7882170
28,92,116,222,120,8120890
29,92,117,221,121,8420296
30,92,116,223,122,8652893
31,92,117,223,121,8938646
32,92,117,223,121,9172868
33,92,116,222,120,9454322
34,90,115,221,121,9690359
35,92,115,223,119,9973739
36,94,115,224,121,10207619
37,92,115,221,121,10490487
38,92,117,222,121,10728499
39,92,115,221,121,11043034
40,92,115,223,119,11257598
41,92,115,224,119,11545452
42,86,114,219,120,11779832
43,81,118,215,123,12049145
44,79,120,210,125,12269126
45,75,118,203,122,12552292
46,73,119,202,121,12785153
47,73,117,203,121,13069400
48,75,118,205,122,13284392
49,73,117,202,121,13587608
50,71,115,202,120,13822003
51,73,117,202,121,14101407
52,75,118,204,121,14339012
53,73,116,201,121,14622811
54,73,117,204,122,14855132
55,73,118,204,123,15125766
56,73,119,202,121,15344031
57,73,119,203,121,15627438
58,73,119,205,123,15861927
59,73,119,204,123,16160977
60,74,118,205,122,16378286
61,73,119,202,123,16662660
62,77,122,206,125,16883107
63,75,119,205,123,17151311
64,75,119,205,123,17364833
65,73,119,202,121,17649820
66,77,120,206,125,17870991
67,74,118,205,122,18147931
68,75,120,206,125,18391954
69,74,118,205,122,18670497
70,73,119,204,123,18886324
71,73,118,204,123,19165567
72,73,117,202,122,19405716
73,75,119,206,123,19693233
74,73,119,202,123,19943387
